window,sentence_id,actor,concept,distance,actor_from_coref,sentence_rewritten
climax_w1,0388_005,IAEA,deterrence,6,False,True
climax_w1,0388_011,IRAN,strike_claims,2,True,True
climax_w1,0389_021,ISRAEL,nuclear_program,19,False,False
climax_w1,0389_021,IRAN,nuclear_program,10,False,False
climax_w1,0389_021,IAEA,nuclear_program,0,False,False
climax_w1,0389_024,ISRAEL,strike_claims,7,True,True
climax_w1,0389_025,ISRAEL,military_action,2,False,False
climax_w1,0389_027,ISRAEL,military_action,2,False,False
climax_w1,0389_033,ISRAEL,military_action,0,False,True
climax_w1,0389_033,IRAN,military_action,4,False,True
climax_w2,0390_000,ISRAEL,military_action,2,False,False
climax_w2,0390_005,ISRAEL,military_action,4,True,True
climax_w2,0390_005,IRAN,military_action,1,False,True
climax_w2,0390_007,IRAN,military_action,0,False,False
climax_w2,0390_008,ISRAEL,military_action,2,False,False
climax_w2,0390_010,ISRAEL,military_action,1,False,False
climax_w2,0390_010,IRAN,military_action,1,False,False
climax_w2,0391_000,IRAN,strike_claims,3,False,False
climax_w2,0391_000,ARAGHCHI,strike_claims,11,False,False
climax_w2,0391_000,ISRAEL,strike_claims,8,False,False
climax_w2,0391_005,ISRAEL,strike_claims,9,False,False
climax_w2,0391_005,IRAN,strike_claims,2,False,False
climax_w2,0391_008,IRAN,military_action,9,False,False
climax_w2,0391_008,ISRAEL,military_action,2,False,False
climax_w2,0391_009,IAEA,military_action,5,False,False
climax_w2,0391_009,IAEA,nuclear_program,0,False,False
climax_w2,0391_009,IAEA,strike_claims,12,False,False
climax_w2,0391_010,ISRAEL,military_action,0,False,False
climax_w2,0391_010,ISRAEL,strike_claims,6,False,False
climax_w2,0391_021,ISRAEL,strike_claims,2,False,False
climax_w2,0391_028,USA,nuclear_program,19,False,False
climax_w2,0391_039,IRAN,strike_claims,5,False,False
climax_w2,0391_039,ISRAEL,strike_claims,0,False,False
climax_w1,0392_000,ISRAEL,nuclear_program,14,False,False
climax_w1,0392_000,IRAN,nuclear_program,3,False,False
climax_w1,0392_004,ISRAEL,military_action,11,False,False
climax_w1,0392_005,ISRAEL,military_action,3,False,False
climax_w1,0392_005,IRAN,military_action,4,False,False
climax_w1,0392_006,ISRAEL,military_action,6,False,False
climax_w1,0392_006,IRAN,military_action,1,False,False
climax_w1,0392_007,ISRAEL,military_action,0,False,False
climax_w1,0392_007,IRAN,military_action,7,False,False
climax_w2,0393_001,ISRAEL,military_action,5,False,False
climax_w2,0393_005,ISRAEL,military_action,4,True,True
climax_w2,0393_005,IRAN,military_action,1,False,True
climax_w2,0393_007,IRAN,military_action,0,False,False
climax_w2,0393_008,ISRAEL,military_action,2,False,False
climax_w2,0393_009,ISRAEL,military_action,1,False,False
climax_w2,0393_009,IRAN,military_action,2,False,False
climax_w2,0394_004,ISRAEL,diplomacy,3,False,False
climax_w2,0394_004,IRAN,diplomacy,7,False,False
climax_w2,0394_007,ISRAEL,military_action,3,True,True
climax_w2,0394_007,IRAN,military_action,1,False,True
climax_w2,0394_009,IRAN,military_action,0,False,False
climax_w2,0394_010,ISRAEL,military_action,2,False,False
climax_w2,0395_001,ISRAEL,military_action,23,False,False
climax_w2,0395_001,ISRAEL,strike_claims,18,False,False
climax_w2,0395_002,ISRAEL,military_action,0,False,False
climax_w2,0395_004,IAEA,nuclear_program,0,False,False
climax_w2,0395_004,IAEA,deterrence,6,False,False
climax_w2,0395_004,ISRAEL,nuclear_program,4,False,False
climax_w2,0395_004,ISRAEL,deterrence,1,False,False
climax_w2,0395_005,IAEA,military_action,5,False,False
climax_w2,0395_005,IAEA,nuclear_program,0,False,False
climax_w2,0395_005,ISRAEL,military_action,0,False,False
climax_w2,0395_005,ISRAEL,nuclear_program,4,False,False
climax_w2,0395_006,IRAN,military_action,3,False,False
climax_w2,0395_006,IRAN,nuclear_program,1,False,False
climax_w2,0395_006,ISRAEL,military_action,1,False,False
climax_w2,0395_006,ISRAEL,nuclear_program,2,False,False
climax_w1,0396_000,IRAN,military_action,5,False,False
climax_w1,0396_002,ISRAEL,military_action,1,False,False
climax_w1,0396_002,ISRAEL,nuclear_program,14,False,False
climax_w1,0396_002,IRAN,military_action,6,False,False
climax_w1,0396_002,IRAN,nuclear_program,4,False,False
climax_w1,0396_003,IRAN,military_action,10,False,False
climax_w1,0396_005,ISRAEL,military_action,0,False,False
climax_w1,0396_009,IRAN,military_action,5,False,False
climax_w1,0396_009,ISRAEL,military_action,1,False,False
climax_w2,0397_001,ISRAEL,military_action,20,False,False
climax_w2,0397_001,IRAN,military_action,11,False,False
climax_w2,0397_004,ISRAEL,military_action,3,True,True
climax_w2,0397_004,IRAN,military_action,1,False,True
climax_w2,0397_006,IRAN,military_action,0,False,False
climax_w2,0397_007,ISRAEL,military_action,2,False,False
climax_w1,0398_001,ISRAEL,military_action,4,False,True
climax_w1,0398_001,IRAN,military_action,7,False,True
climax_w1,0398_003,IRAN,military_action,0,False,False
climax_w1,0398_003,ISRAEL,military_action,10,False,False
climax_w1,0398_004,ISRAEL,military_action,6,False,False
climax_w1,0398_004,IRAN,military_action,1,False,False
climax_w1,0398_005,IRAN,military_action,0,False,False
climax_w1,0399_000,IRAN,strike_claims,9,False,False
climax_w1,0399_000,ISRAEL,strike_claims,15,False,False
climax_w1,0399_001,ISRAEL,deterrence,2,False,False
climax_w1,0399_001,IRAN,deterrence,23,False,False
climax_w1,0399_002,IRAN,military_action,0,False,False
climax_w1,0399_002,ISRAEL,military_action,10,False,False
climax_w1,0399_003,ISRAEL,military_action,6,False,False
climax_w1,0399_003,IRAN,military_action,1,False,False
climax_w1,0400_005,IRAN,military_action,0,False,False
climax_w1,0400_005,ISRAEL,military_action,10,False,False
climax_w1,0400_006,ISRAEL,military_action,6,False,False
climax_w1,0400_006,IRAN,military_action,1,False,False
aftermath_jun-jul,0401_001,ISRAEL,military_action,1,True,True
aftermath_jun-jul,0401_001,ISRAEL,diplomacy,7,True,True
aftermath_jun-jul,0401_001,ARAGHCHI,military_action,6,False,True
aftermath_jun-jul,0401_001,ARAGHCHI,diplomacy,0,False,True
aftermath_jun-jul,0401_005,USA,military_action,7,False,False
aftermath_jun-jul,0401_005,USA,nuclear_program,10,False,False
aftermath_jun-jul,0401_005,USA,strike_claims,16,False,False
aftermath_jun-jul,0401_005,IRAN,military_action,1,False,False
aftermath_jun-jul,0401_005,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0401_005,IRAN,strike_claims,6,False,False
aftermath_jun-jul,0401_006,IRAN,military_action,1,False,False
aftermath_jun-jul,0401_006,USA,military_action,11,False,False
aftermath_jun-jul,0401_006,QATAR,military_action,17,False,False
aftermath_jun-jul,0401_008,IRAN,military_action,2,False,False
aftermath_jun-jul,0401_008,IRAN,diplomacy,10,False,False
aftermath_jun-jul,0401_008,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0401_008,ISRAEL,diplomacy,4,False,False
aftermath_jun-jul,0401_009,ARAGHCHI,military_action,4,False,False
aftermath_jun-jul,0401_009,USA,military_action,3,False,False
aftermath_jun-jul,0401_009,WITKOFF,military_action,5,False,False
aftermath_jun-jul,0401_011,ARAGHCHI,diplomacy,6,False,False
aftermath_jun-jul,0401_015,ARAGHCHI,diplomacy,12,False,True
aftermath_jun-jul,0401_015,USA,diplomacy,2,False,True
aftermath_jun-jul,0401_015,TRUMP,diplomacy,4,False,True
aftermath_jun-jul,0401_019,OMAN,military_action,7,False,False
aftermath_jun-jul,0401_021,ARAGHCHI,nuclear_program,15,False,True
aftermath_jun-jul,0401_021,USA,nuclear_program,3,False,True
aftermath_jun-jul,0401_022,ARAGHCHI,diplomacy,12,True,True
aftermath_jun-jul,0401_024,ARAGHCHI,deterrence,14,True,True
aftermath_jun-jul,0401_024,ARAGHCHI,diplomacy,18,True,True
aftermath_jun-jul,0401_024,EU,deterrence,7,False,True
aftermath_jun-jul,0401_024,EU,diplomacy,11,False,True
aftermath_jun-jul,0401_024,UK,deterrence,5,False,True
aftermath_jun-jul,0401_024,UK,diplomacy,9,False,True
aftermath_jun-jul,0401_024,FRANCE,deterrence,4,False,True
aftermath_jun-jul,0401_024,FRANCE,diplomacy,8,False,True
aftermath_jun-jul,0401_024,GERMANY,deterrence,2,False,True
aftermath_jun-jul,0401_024,GERMANY,diplomacy,6,False,True
aftermath_jun-jul,0401_025,ARAGHCHI,diplomacy,18,True,True
aftermath_jun-jul,0401_025,EU,diplomacy,13,False,True
aftermath_jun-jul,0401_025,IRAN,diplomacy,2,False,True
aftermath_jun-jul,0401_026,USA,diplomacy,3,False,False
aftermath_jun-jul,0401_026,IRAN,diplomacy,1,False,False
aftermath_jun-jul,0401_026,ARAGHCHI,diplomacy,1,False,False
aftermath_jun-jul,0402_000,RUSSIA,military_action,15,False,False
aftermath_jun-jul,0402_000,RUSSIA,strike_claims,28,False,False
aftermath_jun-jul,0402_000,IRAN,military_action,1,False,False
aftermath_jun-jul,0402_000,IRAN,strike_claims,9,False,False
aftermath_jun-jul,0402_002,RUSSIA,military_action,7,False,False
aftermath_jun-jul,0402_002,RUSSIA,nuclear_program,10,False,False
aftermath_jun-jul,0402_002,IRAN,military_action,1,False,False
aftermath_jun-jul,0402_002,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0402_002,IAEA,military_action,10,False,False
aftermath_jun-jul,0402_002,IAEA,nuclear_program,6,False,False
aftermath_jun-jul,0402_005,RUSSIA,military_action,5,False,False
aftermath_jun-jul,0402_005,RUSSIA,nuclear_program,13,False,False
aftermath_jun-jul,0402_005,RUSSIA,deterrence,10,False,False
aftermath_jun-jul,0402_005,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0402_005,ISRAEL,nuclear_program,8,False,False
aftermath_jun-jul,0402_005,ISRAEL,deterrence,5,False,False
aftermath_jun-jul,0402_005,IRAN,military_action,1,False,False
aftermath_jun-jul,0402_005,IRAN,nuclear_program,5,False,False
aftermath_jun-jul,0402_005,IRAN,deterrence,2,False,False
aftermath_jun-jul,0402_005,IAEA,military_action,15,False,False
aftermath_jun-jul,0402_005,IAEA,nuclear_program,7,False,False
aftermath_jun-jul,0402_005,IAEA,deterrence,10,False,False
aftermath_jun-jul,0402_007,ISRAEL,nuclear_program,21,False,False
aftermath_jun-jul,0402_007,IRAN,nuclear_program,1,False,False
aftermath_jun-jul,0402_007,USA,nuclear_program,3,False,False
aftermath_jun-jul,0402_009,USA,military_action,11,False,False
aftermath_jun-jul,0402_009,USA,nuclear_program,15,False,False
aftermath_jun-jul,0402_009,ISRAEL,military_action,4,False,False
aftermath_jun-jul,0402_009,ISRAEL,nuclear_program,8,False,False
aftermath_jun-jul,0402_009,IRAN,military_action,2,False,False
aftermath_jun-jul,0402_009,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0402_011,IRAN,military_action,4,False,False
aftermath_jun-jul,0402_011,ISRAEL,military_action,4,False,False
aftermath_jun-jul,0402_013,RUSSIA,military_action,5,False,False
aftermath_jun-jul,0402_013,RUSSIA,nuclear_program,20,False,False
aftermath_jun-jul,0402_013,RUSSIA,strike_claims,15,False,False
aftermath_jun-jul,0402_013,IRAN,military_action,1,False,False
aftermath_jun-jul,0402_013,IRAN,nuclear_program,12,False,False
aftermath_jun-jul,0402_013,IRAN,strike_claims,7,False,False
aftermath_jun-jul,0402_014,IRAN,military_action,1,False,False
aftermath_jun-jul,0402_014,RUSSIA,military_action,9,False,False
aftermath_jun-jul,0403_000,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0403_000,IRAN,diplomacy,8,False,False
aftermath_jun-jul,0403_000,PEZESHKIAN,nuclear_program,6,False,False
aftermath_jun-jul,0403_000,PEZESHKIAN,diplomacy,14,False,False
aftermath_jun-jul,0403_002,PEZESHKIAN,diplomacy,19,False,True
aftermath_jun-jul,0403_002,ISRAEL,diplomacy,15,False,True
aftermath_jun-jul,0403_002,IRAN,diplomacy,10,False,True
aftermath_jun-jul,0403_003,USA,military_action,9,False,False
aftermath_jun-jul,0403_003,USA,nuclear_program,15,False,False
aftermath_jun-jul,0403_005,USA,military_action,5,False,False
aftermath_jun-jul,0403_005,USA,nuclear_program,12,False,False
aftermath_jun-jul,0403_005,ISRAEL,military_action,3,False,False
aftermath_jun-jul,0403_005,ISRAEL,nuclear_program,10,False,False
aftermath_jun-jul,0403_005,IRAN,military_action,3,False,False
aftermath_jun-jul,0403_005,IRAN,nuclear_program,2,False,False
aftermath_jun-jul,0403_006,IRAN,nuclear_program,5,False,True
aftermath_jun-jul,0403_007,USA,nuclear_program,10,False,False
aftermath_jun-jul,0403_007,IRAN,nuclear_program,4,False,False
aftermath_jun-jul,0403_007,PEZESHKIAN,nuclear_program,14,False,False
aftermath_jun-jul,0403_008,IRAN,nuclear_program,0,False,True
aftermath_jun-jul,0403_008,IRAN,strike_claims,9,False,True
aftermath_jun-jul,0403_008,PEZESHKIAN,nuclear_program,10,True,True
aftermath_jun-jul,0403_008,PEZESHKIAN,strike_claims,1,True,True
aftermath_jun-jul,0403_009,PEZESHKIAN,military_action,14,True,True
aftermath_jun-jul,0403_009,PEZESHKIAN,nuclear_program,6,True,True
aftermath_jun-jul,0403_009,TRUMP,military_action,11,False,True
aftermath_jun-jul,0403_009,TRUMP,nuclear_program,3,False,True
aftermath_jun-jul,0403_009,IRAN,military_action,8,False,True
aftermath_jun-jul,0403_009,IRAN,nuclear_program,0,False,True
aftermath_jun-jul,0403_009,USA,military_action,0,False,True
aftermath_jun-jul,0403_009,USA,nuclear_program,5,False,True
aftermath_jun-jul,0403_010,TRUMP,nuclear_program,3,False,True
aftermath_jun-jul,0403_010,PEZESHKIAN,nuclear_program,7,True,True
aftermath_jun-jul,0403_010,IRAN,nuclear_program,11,False,True
aftermath_jun-jul,0403_012,ISRAEL,military_action,0,False,True
aftermath_jun-jul,0403_012,ISRAEL,nuclear_program,17,False,True
aftermath_jun-jul,0403_012,ISRAEL,diplomacy,7,False,True
aftermath_jun-jul,0403_012,IRAN,military_action,0,False,True
aftermath_jun-jul,0403_012,IRAN,nuclear_program,0,False,True
aftermath_jun-jul,0403_012,IRAN,diplomacy,3,False,True
aftermath_jun-jul,0403_012,USA,military_action,8,False,True
aftermath_jun-jul,0403_012,USA,nuclear_program,7,False,True
aftermath_jun-jul,0403_012,USA,diplomacy,1,False,True
aftermath_jun-jul,0403_013,USA,military_action,10,True,True
aftermath_jun-jul,0403_013,USA,nuclear_program,16,True,True
aftermath_jun-jul,0403_013,USA,deterrence,7,True,True
aftermath_jun-jul,0403_013,IRAN,military_action,2,False,True
aftermath_jun-jul,0403_013,IRAN,nuclear_program,0,False,True
aftermath_jun-jul,0403_013,IRAN,deterrence,1,False,True
aftermath_jun-jul,0403_015,PEZESHKIAN,deterrence,23,False,False
aftermath_jun-jul,0403_015,PEZESHKIAN,diplomacy,9,False,False
aftermath_jun-jul,0403_015,IRAN,deterrence,20,False,False
aftermath_jun-jul,0403_015,IRAN,diplomacy,6,False,False
aftermath_jun-jul,0403_017,PEZESHKIAN,military_action,24,True,True
aftermath_jun-jul,0403_017,IRAN,military_action,8,False,True
aftermath_jun-jul,0403_017,ISRAEL,military_action,3,False,True
aftermath_jun-jul,0403_018,IRAN,diplomacy,10,False,False
aftermath_jun-jul,0403_018,ISRAEL,diplomacy,1,False,False
aftermath_jun-jul,0403_022,PEZESHKIAN,military_action,11,False,True
aftermath_jun-jul,0403_022,PEZESHKIAN,diplomacy,17,False,True
aftermath_jun-jul,0403_022,ISRAEL,military_action,1,False,True
aftermath_jun-jul,0403_022,ISRAEL,diplomacy,3,False,True
aftermath_jun-jul,0403_022,IRAN,military_action,2,False,True
aftermath_jun-jul,0403_022,IRAN,diplomacy,8,False,True
aftermath_jun-jul,0403_023,PEZESHKIAN,military_action,15,True,True
aftermath_jun-jul,0403_023,ISRAEL,military_action,12,False,True
aftermath_jun-jul,0403_023,IRAN,military_action,4,False,True
aftermath_jun-jul,0403_025,IRAN,military_action,2,False,True
aftermath_jun-jul,0403_025,IRAN,nuclear_program,0,False,True
aftermath_jun-jul,0403_025,QATAR,military_action,10,False,True
aftermath_jun-jul,0403_025,QATAR,nuclear_program,14,False,True
aftermath_jun-jul,0403_025,USA,military_action,0,False,True
aftermath_jun-jul,0403_025,USA,nuclear_program,4,False,True
aftermath_jun-jul,0403_027,PEZESHKIAN,military_action,8,False,False
aftermath_jun-jul,0403_027,PEZESHKIAN,nuclear_program,4,False,False
aftermath_jun-jul,0403_027,PEZESHKIAN,strike_claims,11,False,False
aftermath_jun-jul,0403_027,IRAN,military_action,5,False,False
aftermath_jun-jul,0403_027,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0403_027,IRAN,strike_claims,5,False,False
aftermath_jun-jul,0403_027,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0403_027,ISRAEL,nuclear_program,8,False,False
aftermath_jun-jul,0403_027,ISRAEL,strike_claims,5,False,False
aftermath_jun-jul,0404_001,IRAN,diplomacy,20,False,False
aftermath_jun-jul,0404_001,ARAGHCHI,diplomacy,16,False,False
aftermath_jun-jul,0404_002,EU,nuclear_program,13,False,True
aftermath_jun-jul,0404_002,EU,diplomacy,21,False,True
aftermath_jun-jul,0404_002,IRAN,nuclear_program,0,False,True
aftermath_jun-jul,0404_002,IRAN,diplomacy,8,False,True
aftermath_jun-jul,0404_002,ARAGHCHI,nuclear_program,13,True,True
aftermath_jun-jul,0404_002,ARAGHCHI,diplomacy,6,True,True
aftermath_jun-jul,0404_004,ARAGHCHI,nuclear_program,17,False,False
aftermath_jun-jul,0404_004,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0404_004,EU,nuclear_program,20,False,False
aftermath_jun-jul,0404_006,IRAN,diplomacy,1,False,False
aftermath_jun-jul,0404_007,ARAGHCHI,nuclear_program,13,False,False
aftermath_jun-jul,0404_007,ARAGHCHI,diplomacy,4,False,False
aftermath_jun-jul,0404_007,IRAN,nuclear_program,2,False,False
aftermath_jun-jul,0404_007,IRAN,diplomacy,1,False,False
aftermath_jun-jul,0404_009,ARAGHCHI,nuclear_program,12,True,True
aftermath_jun-jul,0404_009,ARAGHCHI,diplomacy,36,True,True
aftermath_jun-jul,0404_009,IRAN,nuclear_program,4,False,True
aftermath_jun-jul,0404_009,IRAN,diplomacy,7,False,True
aftermath_jun-jul,0404_011,IRAN,nuclear_program,12,False,False
aftermath_jun-jul,0404_014,IAEA,nuclear_program,0,False,True
aftermath_jun-jul,0404_014,IRAN,nuclear_program,4,False,True
aftermath_jun-jul,0404_014,ARAGHCHI,nuclear_program,26,True,True
aftermath_jun-jul,0404_015,IRAN,military_action,2,False,True
aftermath_jun-jul,0404_015,IRAN,nuclear_program,5,False,True
aftermath_jun-jul,0404_015,IAEA,military_action,15,True,True
aftermath_jun-jul,0404_015,IAEA,nuclear_program,0,True,True
aftermath_jun-jul,0404_015,ARAGHCHI,military_action,5,False,True
aftermath_jun-jul,0404_015,ARAGHCHI,nuclear_program,29,False,True
aftermath_jun-jul,0404_016,ISRAEL,military_action,12,False,False
aftermath_jun-jul,0404_016,ISRAEL,nuclear_program,32,False,False
aftermath_jun-jul,0404_016,IRAN,military_action,0,False,False
aftermath_jun-jul,0404_016,IRAN,nuclear_program,1,False,False
aftermath_jun-jul,0404_016,USA,military_action,10,False,False
aftermath_jun-jul,0404_016,USA,nuclear_program,8,False,False
aftermath_jun-jul,0404_018,IRAN,military_action,0,False,False
aftermath_jun-jul,0404_019,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0404_020,USA,military_action,0,False,False
aftermath_jun-jul,0404_020,IRAN,military_action,0,False,False
aftermath_jun-jul,0404_020,QATAR,military_action,14,False,False
aftermath_jun-jul,0404_021,IRAN,diplomacy,17,False,False
aftermath_jun-jul,0405_001,QATAR,nuclear_program,6,False,True
aftermath_jun-jul,0405_001,QATAR,strike_claims,20,False,True
aftermath_jun-jul,0405_001,PEZESHKIAN,nuclear_program,3,True,True
aftermath_jun-jul,0405_001,PEZESHKIAN,strike_claims,17,True,True
aftermath_jun-jul,0405_001,IRAN,nuclear_program,1,False,True
aftermath_jun-jul,0405_001,IRAN,strike_claims,11,False,True
aftermath_jun-jul,0405_002,USA,nuclear_program,7,False,True
aftermath_jun-jul,0405_002,ISRAEL,nuclear_program,4,False,True
aftermath_jun-jul,0405_002,PEZESHKIAN,nuclear_program,15,True,True
aftermath_jun-jul,0405_002,TRUMP,nuclear_program,24,False,True
aftermath_jun-jul,0405_002,IRAN,nuclear_program,27,False,True
aftermath_jun-jul,0405_003,PEZESHKIAN,nuclear_program,11,True,True
aftermath_jun-jul,0405_004,IRAN,nuclear_program,1,False,True
aftermath_jun-jul,0405_007,IAEA,nuclear_program,30,False,True
aftermath_jun-jul,0405_007,IRAN,nuclear_program,3,False,True
aftermath_jun-jul,0405_009,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0405_009,ISRAEL,diplomacy,12,False,False
aftermath_jun-jul,0405_009,IRAN,military_action,6,False,False
aftermath_jun-jul,0405_009,IRAN,diplomacy,21,False,False
aftermath_jun-jul,0405_010,ISRAEL,military_action,0,False,False
aftermath_jun-jul,0405_010,PEZESHKIAN,military_action,14,False,False
aftermath_jun-jul,0405_011,PEZESHKIAN,military_action,25,False,True
aftermath_jun-jul,0405_011,IRAN,military_action,0,False,True
aftermath_jun-jul,0405_012,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0405_012,PEZESHKIAN,nuclear_program,3,False,False
aftermath_jun-jul,0406_001,RUSSIA,military_action,27,False,True
aftermath_jun-jul,0406_001,RUSSIA,deterrence,17,False,True
aftermath_jun-jul,0406_001,USA,military_action,16,False,True
aftermath_jun-jul,0406_001,USA,deterrence,6,False,True
aftermath_jun-jul,0406_001,TRUMP,military_action,7,False,True
aftermath_jun-jul,0406_001,TRUMP,deterrence,1,False,True
aftermath_jun-jul,0406_001,IRAN,military_action,1,False,True
aftermath_jun-jul,0406_001,IRAN,deterrence,3,False,True
aftermath_jun-jul,0406_003,IRAN,military_action,2,False,True
aftermath_jun-jul,0406_003,IRAN,deterrence,2,False,True
aftermath_jun-jul,0406_005,RUSSIA,military_action,5,False,False
aftermath_jun-jul,0406_005,RUSSIA,nuclear_program,15,False,False
aftermath_jun-jul,0406_005,IRAN,military_action,6,False,False
aftermath_jun-jul,0406_005,IRAN,nuclear_program,1,False,False
aftermath_jun-jul,0406_008,IAEA,military_action,6,False,False
aftermath_jun-jul,0406_008,IAEA,nuclear_program,3,False,False
aftermath_jun-jul,0406_010,TRUMP,nuclear_program,7,False,True
aftermath_jun-jul,0406_010,TRUMP,strike_claims,12,False,True
aftermath_jun-jul,0406_010,IRAN,nuclear_program,0,True,True
aftermath_jun-jul,0406_010,IRAN,strike_claims,5,True,True
aftermath_jun-jul,0406_010,USA,nuclear_program,0,False,True
aftermath_jun-jul,0406_010,USA,strike_claims,2,False,True
aftermath_jun-jul,0406_011,RUSSIA,military_action,7,False,False
aftermath_jun-jul,0406_011,RUSSIA,deterrence,5,False,False
aftermath_jun-jul,0406_011,USA,military_action,5,False,False
aftermath_jun-jul,0406_011,USA,deterrence,3,False,False
aftermath_jun-jul,0406_011,TRUMP,military_action,2,False,False
aftermath_jun-jul,0406_011,TRUMP,deterrence,0,False,False
aftermath_jun-jul,0406_011,IRAN,military_action,0,False,False
aftermath_jun-jul,0406_011,IRAN,deterrence,2,False,False
aftermath_jun-jul,0406_012,RUSSIA,deterrence,3,False,False
aftermath_jun-jul,0406_012,TRUMP,deterrence,1,False,False
aftermath_jun-jul,0406_012,IRAN,deterrence,1,False,False
aftermath_jun-jul,0407_000,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0407_000,IRAN,diplomacy,12,False,False
aftermath_jun-jul,0407_000,EU,nuclear_program,3,False,False
aftermath_jun-jul,0407_000,EU,diplomacy,18,False,False
aftermath_jun-jul,0407_001,EU,diplomacy,22,False,True
aftermath_jun-jul,0407_001,UK,diplomacy,32,False,True
aftermath_jun-jul,0407_001,ARAGHCHI,diplomacy,43,False,True
aftermath_jun-jul,0407_002,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0407_002,IRAN,diplomacy,5,False,False
aftermath_jun-jul,0407_003,IRAN,military_action,1,False,False
aftermath_jun-jul,0407_003,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0407_003,IAEA,military_action,10,False,False
aftermath_jun-jul,0407_003,IAEA,nuclear_program,14,False,False
aftermath_jun-jul,0407_003,ISRAEL,military_action,2,False,False
aftermath_jun-jul,0407_003,ISRAEL,nuclear_program,6,False,False
aftermath_jun-jul,0407_003,USA,military_action,0,False,False
aftermath_jun-jul,0407_003,USA,nuclear_program,4,False,False
aftermath_jun-jul,0407_005,ISRAEL,military_action,12,False,False
aftermath_jun-jul,0407_005,ISRAEL,nuclear_program,32,False,False
aftermath_jun-jul,0407_005,IRAN,military_action,0,False,False
aftermath_jun-jul,0407_005,IRAN,nuclear_program,1,False,False
aftermath_jun-jul,0407_005,USA,military_action,10,False,False
aftermath_jun-jul,0407_005,USA,nuclear_program,8,False,False
aftermath_jun-jul,0407_006,IAEA,military_action,27,False,False
aftermath_jun-jul,0407_006,IAEA,nuclear_program,0,False,False
aftermath_jun-jul,0407_006,IAEA,strike_claims,39,False,False
aftermath_jun-jul,0407_006,GROSSI,military_action,23,False,False
aftermath_jun-jul,0407_006,GROSSI,nuclear_program,2,False,False
aftermath_jun-jul,0407_006,GROSSI,strike_claims,35,False,False
aftermath_jun-jul,0407_006,IRAN,military_action,0,False,False
aftermath_jun-jul,0407_006,IRAN,nuclear_program,5,False,False
aftermath_jun-jul,0407_006,IRAN,strike_claims,10,False,False
aftermath_jun-jul,0407_006,ISRAEL,military_action,5,False,False
aftermath_jun-jul,0407_006,ISRAEL,nuclear_program,21,False,False
aftermath_jun-jul,0407_006,ISRAEL,strike_claims,17,False,False
aftermath_jun-jul,0407_006,USA,military_action,1,False,False
aftermath_jun-jul,0407_006,USA,nuclear_program,25,False,False
aftermath_jun-jul,0407_006,USA,strike_claims,13,False,False
aftermath_jun-jul,0407_007,EU,nuclear_program,8,False,False
aftermath_jun-jul,0407_007,IRAN,nuclear_program,0,False,False
aftermath_jun-jul,0408_003,ISRAEL,military_action,5,False,False
aftermath_jun-jul,0408_003,ISRAEL,nuclear_program,7,False,False
aftermath_jun-jul,0408_003,USA,military_action,8,False,False
aftermath_jun-jul,0408_003,USA,nuclear_program,4,False,False
aftermath_jun-jul,0408_003,IAEA,military_action,13,False,False
aftermath_jun-jul,0408_003,IAEA,nuclear_program,0,False,False
aftermath_jun-jul,0408_003,IRAN,military_action,18,False,False
aftermath_jun-jul,0408_003,IRAN,nuclear_program,4,False,False
aftermath_jun-jul,0408_005,IRAN,military_action,1,False,False
aftermath_jun-jul,0408_005,IRAN,nuclear_program,2,False,False
aftermath_jun-jul,0408_005,IRAN,strike_claims,7,False,False
aftermath_jun-jul,0408_005,GERMANY,military_action,5,False,False
aftermath_jun-jul,0408_005,GERMANY,nuclear_program,10,False,False
aftermath_jun-jul,0408_005,GERMANY,strike_claims,6,False,False
aftermath_jun-jul,0408_005,ISRAEL,military_action,1,False,False
aftermath_jun-jul,0408_005,ISRAEL,nuclear_program,6,False,False
aftermath_jun-jul,0408_005,ISRAEL,strike_claims,10,False,False
aftermath_jun-jul,0408_006,GERMANY,military_action,6,False,False
aftermath_jun-jul,0408_006,GERMANY,strike_claims,13,False,False
aftermath_jun-jul,0408_006,USA,military_action,0,False,False
aftermath_jun-jul,0408_006,USA,strike_claims,7,False,False
aftermath_jun-jul,0408_006,IRAN,military_action,1,False,False
aftermath_jun-jul,0408_006,IRAN,strike_claims,4,False,False
aftermath_jun-jul,0408_007,GERMANY,nuclear_program,6,False,True
